month,year,sector,area,brand,Sub Model,sub_segment,exclusion_reason,registrations
2023-11,2023,SP11 8,SP,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-11,2023,CT10 3,CT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-11,2023,CF64 1,CF,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-11,2023,SS17 8,SS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-11,2023,M41 9,M,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-11,2023,TN17 1,TN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-11,2023,CM6,CM,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-11,2023,B74 3,B,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-11,2023,WS9,WS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-11,2023,CV33 9,CV,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-11,2023,CV8,CV,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-11,2023,WD17 1,WD,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-11,2023,GU5,GU,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-11,2023,AL10 9,AL,Maserati,Maserati GranTurismo,GT,non_primary_brand,1
2023-11,2023,AL6,AL,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-11,2023,RG31 7,RG,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-11,2023,RG31 7,RG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-11,2023,L39 6,L,Ferrari,Ferrari Daytona SP3,Hypercar,non_fit_product_or_hypercar,1
2023-11,2023,EH55 8,EH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-11,2023,SW1X 8,SW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-11,2023,W1J 8,W,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-11,2023,W2 3,W,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-11,2023,W9 1,W,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-11,2023,WN6,WN,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-11,2023,SL4,SL,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-11,2023,SL6,SL,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-11,2023,CH48 0,CH,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-11,2023,KT14 6,KT,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-11,2023,RG41 1,RG,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-11,2023,WR12 7,WR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-11,2023,HP10 8,HP,Maserati,Maserati GranTurismo,GT,non_primary_brand,1
2023-12,2023,AB21 0,AB,Porsche,Porsche 911 Turbo,GT,non_primary_brand,3
2023-12,2023,AB39 3,AB,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,AB52 6,AB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,DD8,DD,McLaren,McLaren Elva,Hypercar,non_fit_product_or_hypercar,1
2023-12,2023,HP22 5,HP,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,EN4,EN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,NW7,NW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,DA14 5,DA,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,B15 2,B,Maserati,Maserati GranTurismo,GT,non_primary_brand,1
2023-12,2023,B16 9,B,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,B19 1,B,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,B27 7,B,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,B74 4,B,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,LS29 9,LS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,BR5,BR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,BR6,BR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,NW1,NW,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,NW1,NW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,NW3,NW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,2
2023-12,2023,CF14 0,CF,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,CM3,CM,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,2
2023-12,2023,S40 2,S,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,HP6,HP,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,SL9,SL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,PR6,PR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,PR7,PR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,CO6,CO,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,GL7,GL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,GL8,GL,Maserati,Maserati GranTurismo,GT,non_primary_brand,1
2023-12,2023,CV4,CV,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,DL1,DL,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,NN6,NN,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,B63 1,B,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,B63 1,B,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,DY9,DY,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,W4 1,W,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,GU35 8,GU,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,EH31 2,EH,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,HU13 0,HU,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,KT18 7,KT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,DE72 3,DE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,EX2,EX,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-12,2023,NE21 4,NE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,NG15 9,NG,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,G12 0,G,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,G12 8,G,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,NR31 8,NR,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,GU1,GU,Porsche,Porsche 911 Turbo,GT,non_primary_brand,2
2023-12,2023,LE17 5,LE,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,N6 4,N,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,HG2,HG,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,HA1,HA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,HA3,HA,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,HR9,HR,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,WD6,WD,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,IV22 2,IV,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,HA6,HA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,UB3,UB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,TW5,TW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,SW1X 0,SW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,W14 8,W,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,W8 6,W,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,HD8,HD,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,SW16 5,SW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,SW4,SW,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,LS10 1,LS,Porsche,Porsche 911 S/T,Core Supercar,non_primary_brand,1
2023-12,2023,LS14 3,LS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,BN25 2,BN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,SE14 5,SE,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,CM9,CM,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,NG18 4,NG,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,SW19 4,SW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,MK15 8,MK,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,4
2023-12,2023,SA10 7,SA,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-12,2023,SA8,SA,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,NR25 7,NR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,NR28 0,NR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,BS41 9,BS,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,DE73 8,DE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,IM5,IM,Bentley,Bentley Bentayga,SUV,offshore_island_no_gb_drive_time,1
2023-12,2023,PO3,PO,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,PO6,PO,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,PR1,PR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,PR2,PR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,PR2,PR,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,RM6,RM,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,RH2,RH,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,OL15 8,OL,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,JE3,JE,Bentley,Bentley Continental GT,GT,offshore_island_no_gb_drive_time,2
2023-12,2023,JE3,JE,Porsche,Porsche 911 GT3,Core Supercar,offshore_island_no_gb_drive_time,1
2023-12,2023,YO13 9,YO,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,TN15 6,TN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,TN16 1,TN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,TN8,TN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,SY10 7,SY,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,SL3,SL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,CB22 7,CB,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,DE12 8,DE,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,DE65 6,DE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,DE65 6,DE,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-12,2023,BS10 7,BS,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,G71 8,G,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-12,2023,G71 8,G,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,NR4,NR,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,NN13 5,NN,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,NN7,NN,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,PR25 3,PR,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,TA13 5,TA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,WV10 7,WV,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,SE21 7,SE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,ST17 0,ST,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,SK1,SK,Maserati,Maserati GranTurismo,GT,non_primary_brand,1
2023-12,2023,TS22 5,TS,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,CV37 0,CV,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,CV47 0,CV,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,CV47 2,CV,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,SA1,SA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,SA3,SA,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,TF10 8,TF,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,CO15 6,CO,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,SO51 8,SO,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,SO53 4,SO,Maserati,Maserati GranTurismo,GT,non_primary_brand,1
2023-12,2023,TQ5,TQ,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,WA14 2,WA,Maserati,Maserati GranTurismo,GT,non_primary_brand,1
2023-12,2023,WA14 2,WA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,WA15 6,WA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,TN12 7,TN,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,B74 3,B,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,WS5,WS,Porsche,Porsche 911 S/T,Core Supercar,non_primary_brand,1
2023-12,2023,E10,E,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-12,2023,SW11 6,SW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,BN27 4,BN,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,AL10 9,AL,Porsche,Porsche 911 Turbo,GT,non_primary_brand,3
2023-12,2023,RG8,RG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,DT9,DT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,NW8,NW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,SW1P 2,SW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,SW1X 8,SW,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,W1G 9,W,Maserati,Maserati GranTurismo,GT,non_primary_brand,1
2023-12,2023,W2 4,W,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,BA15 1,BA,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,BA15 2,BA,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,SO21 2,SO,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,SL6,SL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,CH48 8,CH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-12,2023,PR3,PR,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-12,2023,YO10 4,YO,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,DE22 5,DE,Maserati,Maserati GranTurismo,GT,non_primary_brand,1
2024-01,2024,PO21 4,PO,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,BT42 4,BT,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,BT12 6,BT,Maserati,Maserati GranTurismo,GT,non_primary_brand,2
2024-01,2024,RG42 5,RG,Ferrari,Ferrari Daytona SP3,Hypercar,non_fit_product_or_hypercar,1
2024-01,2024,CM14 4,CM,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,BN3,BN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,HX2,HX,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,OL14 6,OL,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,CB3,CB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,CB4,CB,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,NW1,NW,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2024-01,2024,NW3,NW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,CA8,CA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,LU7,LU,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,LE7,LE,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2024-01,2024,SK10 4,SK,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,PR6,PR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,EH13 0,EH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,FK14 7,FK,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,GL7,GL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,GL7,GL,Porsche,Porsche 911 S/T,Core Supercar,non_primary_brand,1
2024-01,2024,DL13 3,DL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,RH10 7,RH,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,DL1,DL,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,DE6,DE,Maserati,Maserati MC Pura/MC20,Core Supercar,non_primary_brand,1
2024-01,2024,DY9,DY,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,BT70 3,BT,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,W4 1,W,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,EX5,EX,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,EH32 0,EH,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2024-01,2024,EH39 5,EH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,KT11 2,KT,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2024-01,2024,KT11 2,KT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,PR4,PR,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,NE11 0,NE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,G2 4,G,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,LL53 8,LL,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,RM11 3,RM,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,LE10 1,LE,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,RH13 6,RH,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,W4 3,W,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,IP1,IP,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,EC1V 2,EC,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,LS28 5,LS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,WF3,WF,Ferrari,Ferrari Daytona SP3,Hypercar,non_fit_product_or_hypercar,1
2024-01,2024,M15,M,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,ME1,ME,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,SW19 5,SW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,MK13 7,MK,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,MK15 8,MK,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,2
2024-01,2024,NG23 6,NG,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,NE3,NE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,BT18 0,BT,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,DN36 4,DN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,NR24 2,NR,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,BS21 6,BS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,CV10 0,CV,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,OL3,OL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,PA7,PA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,NG12 3,NG,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,LE15 8,LE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,JE3,JE,Aston Martin,Aston Martin DBX,SUV,offshore_island_no_gb_drive_time,2
2024-01,2024,JE3,JE,Aston Martin,Aston Martin DB12,GT,offshore_island_no_gb_drive_time,1
2024-01,2024,JE3,JE,Porsche,Porsche 911 GT3,Core Supercar,offshore_island_no_gb_drive_time,2
2024-01,2024,M28 1,M,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,L31,L,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,S20 8,S,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,SL1,SL,Maserati,Maserati GranTurismo,GT,non_primary_brand,1
2024-01,2024,SL2,SL,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2024-01,2024,B91 1,B,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,CB22 7,CB,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,DE15 0,DE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,BS10 7,BS,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,ML11 0,ML,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,NN7,NN,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,SO14 2,SO,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,SK1,SK,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,SK8,SK,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,TS21 1,TS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,CV37 7,CV,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,GL6,GL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,IP10 0,IP,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,IP5,IP,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,SA3,SA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,WD3,WD,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,E14,E,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,WA13 0,WA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,WA3,WA,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,GU27 2,GU,Porsche,Porsche 911 S/T,Core Supercar,non_primary_brand,1
2024-01,2024,TN20 6,TN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,TN7,TN,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,AL10 9,AL,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,AL6,AL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,2
2024-01,2024,WC2E 9,WC,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,SN15 2,SN,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-01,2024,SL4,SL,Maserati,Maserati GranTurismo,GT,non_primary_brand,1
2024-01,2024,SL5,SL,Maserati,Maserati GranTurismo,GT,non_primary_brand,1
2024-01,2024,RG5,RG,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2024-01,2024,PR3,PR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-01,2024,YO19 5,YO,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-02,2024,HP17 8,HP,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-02,2024,CM11 1,CM,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-02,2024,GU47 0,GU,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2024-02,2024,EN10 7,EN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-02,2024,M45 7,M,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2024-02,2024,EH2,EH,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-02,2024,TR8,TR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-02,2024,NN6,NN,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2024-02,2024,GY8,GY,Mercedes-Benz,Mercedes-Benz AMG SL,GT,offshore_island_no_gb_drive_time,2
2024-02,2024,GL4,GL,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2024-02,2024,UB3,UB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2024-02,2024,ME1,ME,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
