month,year,sector,area,brand,Model Group,Model,Sub Model,sub_segment,treatment_class,original_registrations,cleaned_registrations
2025-04,2025,PE9,PE,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
2025-04,2025,ML8,ML,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
2025-04,2025,BA22 7,BA,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0
2025-04,2025,AL1,AL,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB12,GT,keep,1,1.0
2025-04,2025,AL5,AL,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0043859649122806
2025-04,2025,AL5,AL,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
2025-04,2025,ST15 0,ST,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
2025-04,2025,ST21 6,ST,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
2025-04,2025,FK7,FK,Rolls-Royce,BMW: Rolls-Royce,Rolls-Royce Spectre,Rolls-Royce Spectre,Upper GT,keep,1,1.0
2025-04,2025,SK7,SK,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
2025-04,2025,B95,B,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0
2025-04,2025,CV35 0,CV,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,factory_hold,4,0.2469135802469136
2025-04,2025,CV35 0,CV,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB12,GT,factory_hold,3,0.22058823529411764
2025-04,2025,CV37 8,CV,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,keep,1,1.0
2025-04,2025,GL6,GL,Ferrari,Ferrari,Ferrari 12Cilindri,Ferrari 12Cilindri,Upper GT,keep,1,1.009933774834437
2025-04,2025,IP10 0,IP,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,1,1.0
2025-04,2025,GU18 5,GU,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0
2025-04,2025,KT4,KT,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0
2025-04,2025,SM5,SM,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0
2025-04,2025,SA1,SA,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0
2025-04,2025,SK15 1,SK,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
2025-04,2025,TQ12 2,TQ,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB12,GT,keep,1,1.0
2025-04,2025,E14 0,E,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,1,1.0
2025-04,2025,CB11 4,CB,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
2025-04,2025,WF1,WF,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
2025-04,2025,WF4,WF,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0
2025-04,2025,WF9,WF,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,keep,1,1.0
2025-04,2025,B74 3,B,Ferrari,Ferrari,Ferrari 12Cilindri,Ferrari 12Cilindri,Upper GT,keep,1,1.009933774834437
2025-04,2025,WS2,WS,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,2,2.0
2025-04,2025,SW11 6,SW,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0
2025-04,2025,SW17 7,SW,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
2025-04,2025,SW18 1,SW,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
2025-04,2025,SW18 5,SW,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0
2025-04,2025,WA13 0,WA,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2025-04,2025,CV31 3,CV,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB12,GT,keep,1,1.0
2025-04,2025,GU7,GU,Ferrari,Ferrari,Ferrari 12Cilindri,Ferrari 12Cilindri,Upper GT,keep,1,1.009933774834437
2025-04,2025,TN5,TN,Lamborghini,Volkswagen: Lamborghini,Lamborghini Huracan,Lamborghini Huracan,Core Supercar,keep,1,1.0
2025-04,2025,AL10 9,AL,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,dealer,1,0.19999999999999993
2025-04,2025,AL6,AL,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0
2025-04,2025,RG8,RG,Ferrari,Ferrari,Ferrari 12Cilindri,Ferrari 12Cilindri,Upper GT,keep,1,1.009933774834437
2025-04,2025,OX7,OX,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2025-04,2025,SW1P 2,SW,Ferrari,Ferrari,Ferrari 12Cilindri,Ferrari 12Cilindri,Upper GT,keep,1,1.009933774834437
2025-04,2025,SW1X 7,SW,Ferrari,Ferrari,Ferrari SF90 Stradale,Ferrari SF90 Stradale,Upper Supercar,keep,1,1.0
2025-04,2025,SW1X 7,SW,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0
2025-04,2025,W1J 8,W,Rolls-Royce,BMW: Rolls-Royce,Rolls-Royce Spectre,Rolls-Royce Spectre,Upper GT,dealer,1,1.0
2025-04,2025,W1K 2,W,Ferrari,Ferrari,Ferrari 12Cilindri,Ferrari 12Cilindri,Upper GT,keep,1,1.009933774834437
2025-04,2025,W1K 6,W,Ferrari,Ferrari,Ferrari 12Cilindri,Ferrari 12Cilindri,Upper GT,keep,1,1.009933774834437
2025-04,2025,PO17 5,PO,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0
2025-04,2025,SO32 2,SO,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB12,GT,keep,1,1.0
2025-04,2025,SL4,SL,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0
2025-04,2025,SL4,SL,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,2,2.0
2025-04,2025,SL5,SL,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2025-04,2025,SL5,SL,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,1,1.0
2025-04,2025,SL5,SL,Rolls-Royce,BMW: Rolls-Royce,Rolls-Royce Spectre,Rolls-Royce Spectre,Upper GT,dealer,1,1.0
2025-04,2025,SL5,SL,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,dealer,1,0.8
2025-04,2025,GU21 4,GU,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,factory_hold,1,0.023255813953488372
2025-04,2025,RG40 3,RG,Ferrari,Ferrari,Ferrari Purosangue,Ferrari Purosangue,SUV,keep,1,1.0
2025-04,2025,WV3,WV,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
2025-05,2025,AB42 3,AB,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2025-05,2025,DE7,DE,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,2,2.0
2025-05,2025,BN16 1,BN,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,keep,1,1.0
2025-05,2025,HP22 4,HP,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,keep,1,1.0
2025-05,2025,EN5,EN,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
2025-05,2025,N20,N,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB12,GT,keep,1,1.0
2025-05,2025,S75 4,S,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0
2025-05,2025,SS12 9,SS,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
2025-05,2025,DN10 5,DN,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
2025-05,2025,MK44 2,MK,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0043859649122806
2025-05,2025,BT7,BT,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2025-05,2025,BT7,BT,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0043859649122806
2025-05,2025,BT9,BT,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,keep,1,1.0
2025-05,2025,B16 9,B,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
2025-05,2025,B24 9,B,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,dealer,1,0.8
2025-05,2025,B72 1,B,Lamborghini,Volkswagen: Lamborghini,Lamborghini Revuelto,Lamborghini Revuelto,Upper Supercar,keep,1,1.0
2025-05,2025,B74,B,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
2025-05,2025,B74 2,B,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
2025-05,2025,BB1,BB,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0
2025-05,2025,BH1,BH,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB12,GT,keep,1,1.0
2025-05,2025,RG42 5,RG,Ferrari,Ferrari,Ferrari 12Cilindri,Ferrari 12Cilindri,Upper GT,keep,1,1.009933774834437
2025-05,2025,BD18 1,BD,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
2025-05,2025,CM14 4,CM,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0
2025-05,2025,CM4,CM,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB12,GT,keep,1,1.0
2025-05,2025,CM4,CM,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0
2025-05,2025,BR2,BR,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2025-05,2025,BR2,BR,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
2025-05,2025,BR6,BR,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,1,1.0
2025-05,2025,B60 4,B,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0
2025-05,2025,B61 0,B,Ferrari,Ferrari,Ferrari 12Cilindri,Ferrari 12Cilindri,Upper GT,keep,1,1.009933774834437
2025-05,2025,M26 3,M,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,keep,1,1.0
2025-05,2025,HX2,HX,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0
2025-05,2025,HX3,HX,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,1,1.0
2025-05,2025,WC2H 9,WC,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0
2025-05,2025,CF3,CF,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0
2025-05,2025,MK45 3,MK,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
2025-05,2025,LE12 8,LE,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0
2025-05,2025,LE7,LE,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,dealer,1,0.5
2025-05,2025,LE7,LE,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,dealer,1,0.8
2025-05,2025,CM2,CM,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,dealer,1,1.0
2025-05,2025,CM3,CM,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2025-05,2025,SS11 7,SS,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
2025-05,2025,GL50 3,GL,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2025-05,2025,GL50 4,GL,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2025-05,2025,GL51 9,GL,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,dealer,1,1.0
2025-05,2025,CW1,CW,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,factory_hold,1,0.01875
2025-05,2025,CW1,CW,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,factory_hold,1,0.014285714285714285
2025-05,2025,CW1,CW,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,factory_hold,2,0.0375
2025-05,2025,CW1,CW,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,factory_hold,4,0.05714285714285714
2025-05,2025,CW12 4,CW,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB12,GT,keep,1,1.0
2025-05,2025,CW5,CW,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0
2025-05,2025,SK10 4,SK,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,2,2.0
2025-05,2025,SK9,SK,Ferrari,Ferrari,Ferrari Purosangue,Ferrari Purosangue,SUV,dealer,2,1.6
2025-05,2025,SK9,SK,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,dealer,1,1.0
2025-05,2025,WA14 3,WA,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0
2025-05,2025,WA14 3,WA,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
2025-05,2025,WA16 8,WA,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,dealer,1,0.5
2025-05,2025,CW6,CW,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0
2025-05,2025,WA4,WA,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
2025-05,2025,S41 7,S,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
2025-05,2025,S43 2,S,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,1,1.0
2025-05,2025,GU27 3,GU,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0
2025-05,2025,HP8,HP,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0
2025-05,2025,HP8,HP,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
2025-05,2025,SL9,SL,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,keep,1,1.0
2025-05,2025,EH12 6,EH,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB12,GT,dealer,1,0.8000000000000002
2025-05,2025,EH12 6,EH,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,dealer,1,0.8000000000000002
2025-05,2025,EH3,EH,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
2025-05,2025,EH4,EH,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB12,GT,keep,1,1.0
2025-05,2025,FK10 4,FK,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0043859649122806
2025-05,2025,LL22 8,LL,Ferrari,Ferrari,Ferrari 12Cilindri,Ferrari 12Cilindri,Upper GT,keep,1,1.009933774834437
2025-05,2025,LL31 9,LL,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,keep,1,1.0
2025-05,2025,TR13 9,TR,McLaren,McLaren: Ultimate/Super Srs,McLaren GTS,McLaren GTS,GT,keep,1,1.0
2025-05,2025,GL56 9,GL,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2025-05,2025,GL7,GL,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2025-05,2025,DH1,DH,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB12,GT,keep,1,1.0
2025-05,2025,DL2,DL,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2025-05,2025,DE6,DE,Ferrari,Ferrari,Ferrari 12Cilindri,Ferrari 12Cilindri,Upper GT,keep,1,1.009933774834437
2025-05,2025,S32 1,S,Ferrari,Ferrari,Ferrari Purosangue,Ferrari Purosangue,SUV,keep,1,1.0
2025-05,2025,DN4,DN,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.0
